"AlmaLinux OS","8.10.20260831","af-south-1","ami-0a6b0adf66ed7ad3d","x86_64"
"AlmaLinux OS","8.10.20260831","af-south-1","ami-0f9526afe16285c2e","aarch64"
"AlmaLinux OS","8.10.20260831","ap-east-1","ami-0aa46b826c527b23a","x86_64"
"AlmaLinux OS","8.10.20260831","ap-east-1","ami-0d03563def69577de","aarch64"
"AlmaLinux OS","8.10.20260831","ap-northeast-1","ami-03c5edf748b504b15","x86_64"
"AlmaLinux OS","8.10.20260831","ap-northeast-1","ami-0b0b56f5b0a5ab2a3","aarch64"
"AlmaLinux OS","8.10.20260831","ap-northeast-2","ami-02f747cb3625fa40f","x86_64"
"AlmaLinux OS","8.10.20260831","ap-northeast-2","ami-00e344e83e65fab86","aarch64"
"AlmaLinux OS","8.10.20260831","ap-northeast-3","ami-08d7bbbf17fa26968","x86_64"
"AlmaLinux OS","8.10.20260831","ap-northeast-3","ami-007e0e8a241a2d68f","aarch64"
"AlmaLinux OS","8.10.20260831","ap-south-1","ami-09c36535b9d20e2e7","x86_64"
"AlmaLinux OS","8.10.20260831","ap-south-1","ami-0bce9d1ee635ad324","aarch64"
"AlmaLinux OS","8.10.20260831","ap-south-2","ami-0c79e7087a1e19582","x86_64"
"AlmaLinux OS","8.10.20260831","ap-south-2","ami-0422f9b3d15c58bb4","aarch64"
"AlmaLinux OS","8.10.20260831","ap-southeast-1","ami-042b45ffdcca5bf32","x86_64"
"AlmaLinux OS","8.10.20260831","ap-southeast-1","ami-0f37a19420da242f5","aarch64"
"AlmaLinux OS","8.10.20260831","ap-southeast-2","ami-08bd87e4d92f31d48","x86_64"
"AlmaLinux OS","8.10.20260831","ap-southeast-2","ami-073874ba2fd4d9382","aarch64"
"AlmaLinux OS","8.10.20260831","ap-southeast-3","ami-01dc9fbbd82012d04","x86_64"
"AlmaLinux OS","8.10.20260831","ap-southeast-3","ami-0140f4d16b113813a","aarch64"
"AlmaLinux OS","8.10.20260831","ap-southeast-4","ami-0261be1f1284ba522","x86_64"
"AlmaLinux OS","8.10.20260831","ap-southeast-4","ami-0f5131f573d0d3026","aarch64"
"AlmaLinux OS","8.10.20260831","ap-southeast-5","ami-0819db3cbf32db8e6","x86_64"
"AlmaLinux OS","8.10.20260831","ap-southeast-5","ami-013932fc61dcbb648","aarch64"
"AlmaLinux OS","8.10.20260831","ap-southeast-7","ami-032c971a17ac570e4","x86_64"
"AlmaLinux OS","8.10.20260831","ap-southeast-7","ami-01482e2c1b9fdb1fa","aarch64"
"AlmaLinux OS","8.10.20260831","ca-central-1","ami-0ab573204d05e5964","x86_64"
"AlmaLinux OS","8.10.20260831","ca-central-1","ami-0d29d68889e683726","aarch64"
"AlmaLinux OS","8.10.20260831","ca-west-1","ami-068368525c08b47d1","x86_64"
"AlmaLinux OS","8.10.20260831","ca-west-1","ami-01cc630ef6fe52cd3","aarch64"
"AlmaLinux OS","8.10.20260831","eu-central-1","ami-0d3d4fa7f551c58e7","x86_64"
"AlmaLinux OS","8.10.20260831","eu-central-1","ami-0bf6dadec7ba20f85","aarch64"
"AlmaLinux OS","8.10.20260831","eu-central-2","ami-08108ef2e9d074e56","x86_64"
"AlmaLinux OS","8.10.20260831","eu-central-2","ami-02d74d491172c6bf8","aarch64"
"AlmaLinux OS","8.10.20260831","eu-north-1","ami-0b0b5e1355298b735","x86_64"
"AlmaLinux OS","8.10.20260831","eu-north-1","ami-09412e4187610346d","aarch64"
"AlmaLinux OS","8.10.20260831","eu-south-1","ami-04d4399f097fe78eb","x86_64"
"AlmaLinux OS","8.10.20260831","eu-south-1","ami-0b1bd357eab49d71c","aarch64"
"AlmaLinux OS","8.10.20260831","eu-south-2","ami-09fd9b9abf8ea947f","x86_64"
"AlmaLinux OS","8.10.20260831","eu-south-2","ami-0521bb2f6dd61438a","aarch64"
"AlmaLinux OS","8.10.20260831","eu-west-1","ami-01c67bd241a2b989b","x86_64"
"AlmaLinux OS","8.10.20260831","eu-west-1","ami-05beb7a030606f9cd","aarch64"
"AlmaLinux OS","8.10.20260831","eu-west-2","ami-057af957a5e573b91","x86_64"
"AlmaLinux OS","8.10.20260831","eu-west-2","ami-0c39a74e2b91d176c","aarch64"
"AlmaLinux OS","8.10.20260831","eu-west-3","ami-0ef20e4c4343db923","x86_64"
"AlmaLinux OS","8.10.20260831","eu-west-3","ami-0f71f910249c6be8d","aarch64"
"AlmaLinux OS","8.10.20260831","il-central-1","ami-0f9ac135af7cc2dc2","x86_64"
"AlmaLinux OS","8.10.20260831","il-central-1","ami-0d32f3a8ec703476f","aarch64"
"AlmaLinux OS","8.10.20260831","me-central-1","ami-073e2e3f23ae70a9c","x86_64"
"AlmaLinux OS","8.10.20260831","me-central-1","ami-03bbca75fca3fdbc0","aarch64"
"AlmaLinux OS","8.10.20260831","mx-central-1","ami-075d716aab6464dd8","x86_64"
"AlmaLinux OS","8.10.20260831","mx-central-1","ami-0452b6863efb1071f","aarch64"
"AlmaLinux OS","8.10.20260831","sa-east-1","ami-035e2e0bf0e4d8533","x86_64"
"AlmaLinux OS","8.10.20260831","sa-east-1","ami-069e066f33a653007","aarch64"
"AlmaLinux OS","8.10.20260831","us-east-1","ami-0f924ceb36da524c0","x86_64"
"AlmaLinux OS","8.10.20260831","us-east-1","ami-0d93be9786eae5907","aarch64"
"AlmaLinux OS","8.10.20260831","us-east-2","ami-0bd7295acb6692174","x86_64"
"AlmaLinux OS","8.10.20260831","us-east-2","ami-0b7322b1ac14269ae","aarch64"
"AlmaLinux OS","8.10.20260831","us-west-1","ami-0d0073b5de20c1ef1","x86_64"
"AlmaLinux OS","8.10.20260831","us-west-1","ami-0eb8a9ccf8fb074e3","aarch64"
"AlmaLinux OS","8.10.20260831","us-west-2","ami-096618f5e964af752","x86_64"
"AlmaLinux OS","8.10.20260831","us-west-2","ami-06604f8dac4ea1784","aarch64"
