"AlmaLinux OS","9.8.20260810","af-south-1","ami-09ab3a74eda67fcf9","x86_64"
"AlmaLinux OS","9.8.20260810","af-south-1","ami-0452d5f5c8a597974","aarch64"
"AlmaLinux OS","9.8.20260810","ap-east-1","ami-042d53871d1f02ba6","x86_64"
"AlmaLinux OS","9.8.20260810","ap-east-1","ami-010d60103e1d9746b","aarch64"
"AlmaLinux OS","9.8.20260810","ap-northeast-1","ami-0d1edfd218a622d07","x86_64"
"AlmaLinux OS","9.8.20260810","ap-northeast-1","ami-04000a87fb1163b98","aarch64"
"AlmaLinux OS","9.8.20260810","ap-northeast-2","ami-06a22486bca23d04c","x86_64"
"AlmaLinux OS","9.8.20260810","ap-northeast-2","ami-05546c5cd60668ec2","aarch64"
"AlmaLinux OS","9.8.20260810","ap-northeast-3","ami-0123b87d9feb3bbf8","x86_64"
"AlmaLinux OS","9.8.20260810","ap-northeast-3","ami-017d3b0b23e1f1a95","aarch64"
"AlmaLinux OS","9.8.20260810","ap-south-1","ami-088e441367d726b43","x86_64"
"AlmaLinux OS","9.8.20260810","ap-south-1","ami-0e4d6c59aefb64372","aarch64"
"AlmaLinux OS","9.8.20260810","ap-south-2","ami-0ca51c4ab4cb85e9f","x86_64"
"AlmaLinux OS","9.8.20260810","ap-south-2","ami-06f26af16e78de4db","aarch64"
"AlmaLinux OS","9.8.20260810","ap-southeast-1","ami-0715c1550ed83395f","x86_64"
"AlmaLinux OS","9.8.20260810","ap-southeast-1","ami-0aa340633af7ab7c4","aarch64"
"AlmaLinux OS","9.8.20260810","ap-southeast-2","ami-08bfb5e12fb221180","x86_64"
"AlmaLinux OS","9.8.20260810","ap-southeast-2","ami-034031a0d1b6c9263","aarch64"
"AlmaLinux OS","9.8.20260810","ap-southeast-3","ami-05e5d96707cecdd6f","x86_64"
"AlmaLinux OS","9.8.20260810","ap-southeast-3","ami-035a612d49e2cf36b","aarch64"
"AlmaLinux OS","9.8.20260810","ap-southeast-4","ami-019d5f2160cab4aed","x86_64"
"AlmaLinux OS","9.8.20260810","ap-southeast-4","ami-0fc4be276d82e3e2b","aarch64"
"AlmaLinux OS","9.8.20260810","ap-southeast-5","ami-0ba2c7f9aeb98d507","x86_64"
"AlmaLinux OS","9.8.20260810","ap-southeast-5","ami-0fe445e64462a53c9","aarch64"
"AlmaLinux OS","9.8.20260810","ap-southeast-7","ami-00cb945df9698e4cc","x86_64"
"AlmaLinux OS","9.8.20260810","ap-southeast-7","ami-095a8c39b216a61f9","aarch64"
"AlmaLinux OS","9.8.20260810","ca-central-1","ami-033707f39ad72422d","x86_64"
"AlmaLinux OS","9.8.20260810","ca-central-1","ami-038d04b22d7819b6c","aarch64"
"AlmaLinux OS","9.8.20260810","ca-west-1","ami-0bad93ea040b3d3af","x86_64"
"AlmaLinux OS","9.8.20260810","ca-west-1","ami-096801b5aef5d4de2","aarch64"
"AlmaLinux OS","9.8.20260810","eu-central-1","ami-03990dcc458fd1caf","x86_64"
"AlmaLinux OS","9.8.20260810","eu-central-1","ami-01caa7b8062bf68b6","aarch64"
"AlmaLinux OS","9.8.20260810","eu-central-2","ami-0d009e0aebde21e42","x86_64"
"AlmaLinux OS","9.8.20260810","eu-central-2","ami-06fc5d1caf94577de","aarch64"
"AlmaLinux OS","9.8.20260810","eu-north-1","ami-0fc8639550074ad32","x86_64"
"AlmaLinux OS","9.8.20260810","eu-north-1","ami-027631b705695c555","aarch64"
"AlmaLinux OS","9.8.20260810","eu-south-1","ami-0e15aec7fef1ea1ae","x86_64"
"AlmaLinux OS","9.8.20260810","eu-south-1","ami-02a6ce577fc949b35","aarch64"
"AlmaLinux OS","9.8.20260810","eu-south-2","ami-019044a6ee736dba8","x86_64"
"AlmaLinux OS","9.8.20260810","eu-south-2","ami-0515eebc2e5c2ea16","aarch64"
"AlmaLinux OS","9.8.20260810","eu-west-1","ami-0b2d3b9af3f280f61","x86_64"
"AlmaLinux OS","9.8.20260810","eu-west-1","ami-0712d6331e619bc3f","aarch64"
"AlmaLinux OS","9.8.20260810","eu-west-2","ami-0f3fee36a54f38d20","x86_64"
"AlmaLinux OS","9.8.20260810","eu-west-2","ami-079faabf662f6cb87","aarch64"
"AlmaLinux OS","9.8.20260810","eu-west-3","ami-0068bd062986998ba","x86_64"
"AlmaLinux OS","9.8.20260810","eu-west-3","ami-0e37e75a99d145519","aarch64"
"AlmaLinux OS","9.8.20260810","il-central-1","ami-0ce9f08b510728be3","x86_64"
"AlmaLinux OS","9.8.20260810","il-central-1","ami-0267ee572733daab7","aarch64"
"AlmaLinux OS","9.8.20260810","me-central-1","ami-0deb394734c409688","x86_64"
"AlmaLinux OS","9.8.20260810","me-central-1","ami-0c42c030e9621da32","aarch64"
"AlmaLinux OS","9.8.20260810","mx-central-1","ami-00ad29eee81ffbe13","x86_64"
"AlmaLinux OS","9.8.20260810","mx-central-1","ami-0b956cd04f2cd13d0","aarch64"
"AlmaLinux OS","9.8.20260810","sa-east-1","ami-0f4f4478c65d1bbd5","x86_64"
"AlmaLinux OS","9.8.20260810","sa-east-1","ami-0b9bb24746ba8fb01","aarch64"
"AlmaLinux OS","9.8.20260810","us-east-1","ami-0ddaa8b69e86efb8c","x86_64"
"AlmaLinux OS","9.8.20260810","us-east-1","ami-025f6c32325ad0bfc","aarch64"
"AlmaLinux OS","9.8.20260810","us-east-2","ami-0bc2746aa479853b2","x86_64"
"AlmaLinux OS","9.8.20260810","us-east-2","ami-01139473d858e1a08","aarch64"
"AlmaLinux OS","9.8.20260810","us-west-1","ami-04fa2c2bd596ee1fc","x86_64"
"AlmaLinux OS","9.8.20260810","us-west-1","ami-0d42b22156ef66db6","aarch64"
"AlmaLinux OS","9.8.20260810","us-west-2","ami-0a6c27007982a9889","x86_64"
"AlmaLinux OS","9.8.20260810","us-west-2","ami-03bacb7794887f7ed","aarch64"
