"AlmaLinux OS","8.10.20260501","af-south-1","ami-069feafd29c9d4d1d","x86_64"
"AlmaLinux OS","8.10.20260501","af-south-1","ami-0d0a1759b4eab85e6","aarch64"
"AlmaLinux OS","8.10.20260501","ap-east-1","ami-0fc3fb0a27cf9f39e","x86_64"
"AlmaLinux OS","8.10.20260501","ap-east-1","ami-0c2b08b0767a57921","aarch64"
"AlmaLinux OS","8.10.20260501","ap-northeast-1","ami-04a6c32e21330054e","x86_64"
"AlmaLinux OS","8.10.20260501","ap-northeast-1","ami-0b306edfc80f552bc","aarch64"
"AlmaLinux OS","8.10.20260501","ap-northeast-2","ami-009c5f7cb59e0a966","x86_64"
"AlmaLinux OS","8.10.20260501","ap-northeast-2","ami-032d059c301e5ed3c","aarch64"
"AlmaLinux OS","8.10.20260501","ap-northeast-3","ami-03ee0b0c0cd0fc0fa","x86_64"
"AlmaLinux OS","8.10.20260501","ap-northeast-3","ami-036a527a2417fa4c3","aarch64"
"AlmaLinux OS","8.10.20260501","ap-south-1","ami-02f8242cb0a4e5f38","x86_64"
"AlmaLinux OS","8.10.20260501","ap-south-1","ami-00a32afd1d056872f","aarch64"
"AlmaLinux OS","8.10.20260501","ap-south-2","ami-0d0ba71d0a890a5b0","x86_64"
"AlmaLinux OS","8.10.20260501","ap-south-2","ami-00ffbb8b6d80d0165","aarch64"
"AlmaLinux OS","8.10.20260501","ap-southeast-1","ami-00b892cffec7a6059","x86_64"
"AlmaLinux OS","8.10.20260501","ap-southeast-1","ami-005219fb3eb17faca","aarch64"
"AlmaLinux OS","8.10.20260501","ap-southeast-2","ami-0a165592cdc797801","x86_64"
"AlmaLinux OS","8.10.20260501","ap-southeast-2","ami-0f6021571e5cb643a","aarch64"
"AlmaLinux OS","8.10.20260501","ap-southeast-3","ami-0b4910378e4d65f12","x86_64"
"AlmaLinux OS","8.10.20260501","ap-southeast-3","ami-07e603705c5ef3d59","aarch64"
"AlmaLinux OS","8.10.20260501","ap-southeast-4","ami-010eeabf8ba296523","x86_64"
"AlmaLinux OS","8.10.20260501","ap-southeast-4","ami-05a6c3e68c726248c","aarch64"
"AlmaLinux OS","8.10.20260501","ap-southeast-5","ami-0c8c62d9973737912","x86_64"
"AlmaLinux OS","8.10.20260501","ap-southeast-5","ami-0e7644fc548c0c491","aarch64"
"AlmaLinux OS","8.10.20260501","ap-southeast-7","ami-04e3d3a1dfb1728c0","x86_64"
"AlmaLinux OS","8.10.20260501","ap-southeast-7","ami-0d6f8dc91f103b14b","aarch64"
"AlmaLinux OS","8.10.20260501","ca-central-1","ami-05fe42b35ab46ebd2","x86_64"
"AlmaLinux OS","8.10.20260501","ca-central-1","ami-0e1de75db968f1567","aarch64"
"AlmaLinux OS","8.10.20260501","ca-west-1","ami-02c8018e27a8ac8c5","x86_64"
"AlmaLinux OS","8.10.20260501","ca-west-1","ami-074b34e7d99ee7325","aarch64"
"AlmaLinux OS","8.10.20260501","eu-central-1","ami-0970bf17cfa1b621c","x86_64"
"AlmaLinux OS","8.10.20260501","eu-central-1","ami-032b6498272ebc673","aarch64"
"AlmaLinux OS","8.10.20260501","eu-central-2","ami-01c3901a649630016","x86_64"
"AlmaLinux OS","8.10.20260501","eu-central-2","ami-037775addc411ccf3","aarch64"
"AlmaLinux OS","8.10.20260501","eu-north-1","ami-03da89d65e9026a3a","x86_64"
"AlmaLinux OS","8.10.20260501","eu-north-1","ami-0bb6b4d9610f2963a","aarch64"
"AlmaLinux OS","8.10.20260501","eu-south-1","ami-05495e0952e06c7dc","x86_64"
"AlmaLinux OS","8.10.20260501","eu-south-1","ami-01103c8a2b8694a5d","aarch64"
"AlmaLinux OS","8.10.20260501","eu-south-2","ami-0bb48322e92950315","x86_64"
"AlmaLinux OS","8.10.20260501","eu-south-2","ami-060a8f7ac7dd419af","aarch64"
"AlmaLinux OS","8.10.20260501","eu-west-1","ami-031ffed0e6ca0e307","x86_64"
"AlmaLinux OS","8.10.20260501","eu-west-1","ami-053f09b6ad0c8861e","aarch64"
"AlmaLinux OS","8.10.20260501","eu-west-2","ami-063721423d714d41a","x86_64"
"AlmaLinux OS","8.10.20260501","eu-west-2","ami-07689cdde9214336b","aarch64"
"AlmaLinux OS","8.10.20260501","eu-west-3","ami-08abb664c046192d2","x86_64"
"AlmaLinux OS","8.10.20260501","eu-west-3","ami-07e6b5b3d2bae1a39","aarch64"
"AlmaLinux OS","8.10.20260501","il-central-1","ami-0ba603bbd1d02b3ef","x86_64"
"AlmaLinux OS","8.10.20260501","il-central-1","ami-0f0369d6acaae8e0b","aarch64"
"AlmaLinux OS","8.10.20260501","me-central-1","ami-0904bfa7e05edc8c6","x86_64"
"AlmaLinux OS","8.10.20260501","me-central-1","ami-0345768d09f1774dc","aarch64"
"AlmaLinux OS","8.10.20260501","mx-central-1","ami-036c7c5b122ff7a11","x86_64"
"AlmaLinux OS","8.10.20260501","mx-central-1","ami-0829ba1e0e364fa8e","aarch64"
"AlmaLinux OS","8.10.20260501","sa-east-1","ami-05199929c08672f0f","x86_64"
"AlmaLinux OS","8.10.20260501","sa-east-1","ami-099abbc4f9451cf3f","aarch64"
"AlmaLinux OS","8.10.20260501","us-east-1","ami-060750c4ae3d767d0","x86_64"
"AlmaLinux OS","8.10.20260501","us-east-1","ami-07c4a8716e6601d42","aarch64"
"AlmaLinux OS","8.10.20260501","us-east-2","ami-09ce5677d42111567","x86_64"
"AlmaLinux OS","8.10.20260501","us-east-2","ami-0ab4b7df3e9b95935","aarch64"
"AlmaLinux OS","8.10.20260501","us-west-1","ami-05d3f802b139ddda8","x86_64"
"AlmaLinux OS","8.10.20260501","us-west-1","ami-049540af0164b9e01","aarch64"
"AlmaLinux OS","8.10.20260501","us-west-2","ami-008e8de8173c57fff","x86_64"
"AlmaLinux OS","8.10.20260501","us-west-2","ami-0c8c431bc9541dbab","aarch64"
